D1,D2,D3,D4,D5,D6,P1,P2,P3
187.57,189.34,262.55,256.23,180.64,154.58,203.42,270.77,220.02
187.57,189.37,262.52,256.17,180.73,154.64,203.42,270.77,220.02
187.69,189.43,262.55,256.17,180.52,154.49,203.42,270.77,220.02
187.45,189.25,262.52,256.17,180.49,154.55,203.42,270.77,220.02
187.51,189.37,262.55,256.11,180.58,154.58,203.42,270.77,220.02
187.54,189.31,262.52,256.14,180.52,154.49,203.42,270.77,220.02
187.57,189.28,262.55,256.17,180.36,154.42,203.42,270.77,220.02
187.48,189.25,262.49,256.17,180.43,154.45,203.42,270.77,220.02
187.54,189.31,262.52,256.17,180.46,154.49,203.42,270.77,220.02
187.57,189.31,262.55,256.23,180.49,154.49,203.42,270.77,220.02
187.54,189.28,262.52,256.17,180.49,154.55,203.42,270.77,220.02
187.51,189.28,262.52,256.17,180.52,154.55,203.42,270.77,220.02
187.57,189.31,262.52,256.23,180.49,154.55,203.42,270.77,220.02
187.41,189.18,262.43,256.08,180.43,154.45,203.42,270.77,220.02
187.48,189.22,262.4,256.08,180.4,154.45,203.42,270.77,220.02
187.57,189.31,262.58,256.2,180.55,154.55,203.42,270.77,220.02
187.51,189.25,262.43,256.05,180.49,154.49,203.42,270.77,220.02
187.54,189.25,262.49,256.17,180.49,154.55,203.42,270.77,220.02
187.45,189.12,262.46,256.11,180.52,154.52,203.42,270.77,220.02
187.51,189.22,262.49,256.11,180.61,154.58,203.42,270.77,220.02
187.54,189.25,262.49,256.17,180.46,154.55,203.42,270.77,220.02
187.48,189.18,262.46,256.11,180.55,154.61,203.42,270.77,220.02
187.51,189.28,262.49,256.17,180.43,154.52,203.42,270.77,220.02
187.48,189.18,262.46,256.14,180.46,154.55,203.42,270.77,220.02
187.54,189.22,262.46,256.08,180.52,154.58,203.42,270.77,220.02
187.51,189.18,262.46,256.14,180.46,154.52,203.42,270.77,220.02
187.48,189.15,262.46,256.14,180.43,154.52,203.42,270.77,220.02
187.48,189.15,262.46,256.14,180.52,154.58,203.42,270.77,220.02
187.51,189.22,262.46,256.11,180.52,154.61,203.42,270.77,220.02
187.51,189.15,262.43,256.11,180.46,154.55,203.42,270.77,220.02
187.45,189.15,262.46,256.14,180.49,154.55,203.42,270.77,220.02
187.51,189.18,262.4,256.11,180.49,154.61,203.42,270.77,220.02
187.63,189.28,262.43,256.14,180.52,154.58,203.42,270.77,220.02
187.48,189.12,262.4,256.11,180.67,154.67,203.42,270.77,220.02
187.45,189.15,262.52,256.33,180.52,154.64,203.42,270.77,220.02
187.45,189.12,262.49,256.23,180.61,154.64,203.42,270.77,220.02
187.48,189.18,262.46,256.14,180.52,154.64,203.42,270.77,220.02
187.48,189.22,262.43,256.08,180.52,154.64,203.42,270.77,220.02
187.41,189.06,262.37,256.05,180.64,154.76,203.42,270.77,220.02
187.48,189.18,262.4,256.02,180.52,154.7,203.42,270.77,220.02
187.63,189.22,262.43,256.08,180.49,154.7,203.42,270.77,220.02
187.35,189.09,262.37,256.02,180.27,154.49,203.42,270.77,220.02
187.54,189.18,262.49,256.14,180.49,154.55,203.42,270.77,220.02
187.51,189.12,262.4,256.05,180.43,154.58,203.42,270.77,220.02
187.32,188.97,262.25,255.96,180.52,154.67,203.42,270.77,220.02
187.51,189.12,262.4,256.05,180.43,154.58,203.42,270.77,220.02
187.51,189.12,262.4,256.05,180.43,154.61,203.42,270.77,220.02
187.57,189.25,262.43,256.14,180.43,154.64,203.42,270.77,220.02
187.45,189.09,262.37,256.08,180.36,154.58,203.42,270.77,220.02
187.45,189.12,262.34,256.08,180.43,154.61,203.42,270.77,220.02
187.38,189.06,262.34,255.99,180.43,154.61,203.42,270.77,220.02
187.45,189.09,262.34,256.05,180.4,154.61,203.42,270.77,220.02
187.48,189.15,262.34,256.05,180.3,154.55,203.42,270.77,220.02
187.48,189.12,262.37,256.05,180.4,154.55,203.42,270.77,220.02
187.41,189.09,262.31,256.05,180.33,154.58,203.42,270.77,220.02
187.48,189.12,262.4,256.08,180.43,154.67,203.42,270.77,220.02
187.48,189.15,262.34,256.05,180.43,154.7,203.42,270.77,220.02
187.45,189.06,262.28,256.02,180.3,154.58,203.42,270.77,220.02
187.48,189.09,262.31,256.05,180.46,154.64,203.42,270.77,220.02
187.45,189.06,262.28,255.96,180.4,154.61,203.42,270.77,220.02
187.45,189.09,262.28,256.02,180.36,154.58,203.42,270.77,220.02
187.48,189.12,262.34,256.02,180.33,154.58,203.42,270.77,220.02
187.41,189.03,262.28,255.99,180.3,154.58,203.42,270.77,220.02
187.41,189.03,262.28,256.05,180.43,154.64,203.42,270.77,220.02
187.48,189.12,262.25,256.05,180.3,154.58,203.42,270.77,220.02
187.41,189.09,262.28,256.05,180.43,154.67,203.42,270.77,220.02
187.48,189.06,262.31,256.02,180.36,154.64,203.42,270.77,220.02
187.45,189.09,262.25,255.99,180.43,154.7,203.42,270.77,220.02
187.41,189.06,262.25,255.99,180.52,154.82,203.42,270.77,220.02
187.35,188.97,262.25,256.02,180.43,154.73,203.42,270.77,220.02
187.35,189.03,262.22,255.96,180.33,154.64,203.42,270.77,220.02
187.45,189.06,262.28,256.05,180.43,154.73,203.42,270.77,220.02
187.35,189,262.19,255.93,180.33,154.67,203.42,270.77,220.02
187.35,188.91,262.09,255.9,180.33,154.67,203.42,270.77,220.02
187.45,189.06,262.19,255.99,180.33,154.7,203.42,270.77,220.02
187.32,188.91,262.15,255.9,180.27,154.64,203.42,270.77,220.02
187.38,189,262.22,255.99,180.3,154.67,203.42,270.77,220.02
187.29,188.91,262.12,255.96,180.3,154.67,203.42,270.77,220.02
187.35,189,262.12,255.99,180.24,154.64,203.42,270.77,220.02
187.26,188.94,262.15,255.99,180.27,154.64,203.42,270.77,220.02
187.35,189,262.15,255.99,180.3,154.7,203.42,270.77,220.02
187.35,188.97,262.19,255.99,180.33,154.67,203.42,270.77,220.02
187.38,189,262.15,255.99,180.3,154.7,203.42,270.77,220.02
187.45,189.06,262.22,256.02,180.33,154.7,203.42,270.77,220.02
187.38,188.97,262.15,255.99,180.15,154.61,203.42,270.77,220.02
187.32,188.94,262.09,255.99,180.24,154.67,203.42,270.77,220.02
187.38,189.03,262.19,256.05,180.24,154.61,203.42,270.77,220.02
187.29,188.91,262.12,255.96,180.33,154.76,203.42,270.77,220.02
187.45,189.03,262.19,256.05,180.21,154.67,203.42,270.77,220.02
187.38,189,262.15,255.96,180.27,154.67,203.42,270.77,220.02
187.38,189,262.12,255.96,180.24,154.61,203.42,270.77,220.02
187.32,188.91,262.09,255.99,180.3,154.73,203.42,270.77,220.02
187.32,188.97,262.12,255.96,180.27,154.67,203.42,270.77,220.02
187.29,188.97,262.12,255.93,180.24,154.67,203.42,270.77,220.02
187.35,188.97,262.06,255.96,180.27,154.7,203.42,270.77,220.02
187.35,188.97,262.09,255.9,180.24,154.67,203.42,270.77,220.02
187.41,188.97,262.15,255.9,180.33,154.76,203.42,270.77,220.02
187.32,188.91,262.03,255.9,180.24,154.64,203.42,270.77,220.02
187.32,188.97,262.09,255.93,180.21,154.64,203.42,270.77,220.02
187.35,189,262.12,255.96,180.24,154.7,203.42,270.77,220.02
187.29,188.88,262,255.87,180.27,154.76,203.42,270.77,220.02
187.38,189.03,262.06,255.93,180.24,154.7,203.42,270.77,220.02
187.38,189,262.06,255.9,180.3,154.73,203.42,270.77,220.02
187.38,189,262.12,255.93,180.27,154.76,203.42,270.77,220.02
187.2,188.82,261.97,255.87,180.24,154.73,203.42,270.77,220.02
187.29,188.91,262.03,255.9,180.3,154.73,203.42,270.77,220.02
187.32,188.85,262.06,255.93,180.24,154.7,203.42,270.77,220.02
187.41,189,262.06,255.9,180.21,154.64,203.42,270.77,220.02
187.35,188.94,262.06,255.96,180.24,154.7,203.42,270.77,220.02
187.35,188.94,262.03,255.9,180.18,154.7,203.42,270.77,220.02
187.26,188.82,262,255.93,180.12,154.67,203.42,270.77,220.02
187.29,188.85,261.82,255.62,180.21,154.73,203.42,270.77,220.02
187.41,188.94,261.97,255.81,180.06,154.61,203.42,270.77,220.02
187.35,188.91,261.97,255.87,180.12,154.61,203.42,270.77,220.02
187.23,188.82,262,255.99,180.15,154.73,203.42,270.77,220.02
187.32,188.88,262,255.99,180.15,154.67,203.42,270.77,220.02
187.29,188.88,262.03,255.93,180.06,154.67,203.42,270.77,220.02
187.29,188.91,262,255.9,180.33,154.82,203.42,270.77,220.02
187.38,188.91,261.94,255.84,180.33,154.94,203.42,270.77,220.02
187.32,188.88,262.03,255.93,180.18,154.73,203.42,270.77,220.02
187.48,189.03,262.03,255.9,180.12,154.7,203.42,270.77,220.02
187.2,188.76,261.94,255.87,180.09,154.67,203.42,270.77,220.02
187.32,188.85,262,255.87,180.15,154.67,203.42,270.77,220.02
187.45,188.97,262.06,255.87,180.21,154.79,203.42,270.77,220.02
187.2,188.82,261.97,255.87,180.06,154.64,203.42,270.77,220.02
187.38,188.91,262,255.9,180.15,154.67,203.42,270.77,220.02
187.35,188.85,261.97,255.9,180.12,154.79,203.42,270.77,220.02
187.29,188.82,261.94,255.87,180.09,154.7,203.42,270.77,220.02
187.29,188.82,261.94,255.9,180.18,154.73,203.42,270.77,220.02
187.32,188.82,261.94,255.9,180.15,154.73,203.42,270.77,220.02
187.35,188.85,261.97,255.87,180.18,154.79,203.42,270.77,220.02
187.26,188.82,261.94,255.84,180.12,154.73,203.42,270.77,220.02
187.29,188.79,261.91,255.78,180.18,154.79,203.42,270.77,220.02
187.32,188.82,261.91,255.84,180.15,154.76,203.42,270.77,220.02
187.32,188.82,261.97,255.81,180.09,154.76,203.42,270.77,220.02
187.32,188.85,261.91,255.75,180.09,154.76,203.42,270.77,220.02
187.32,188.91,261.97,255.87,180.06,154.73,203.42,270.77,220.02
187.35,188.85,261.91,255.87,180.09,154.73,203.42,270.77,220.02
187.32,188.82,261.94,255.84,180.09,154.73,203.42,270.77,220.02
187.26,188.76,261.91,255.78,180.12,154.76,203.42,270.77,220.02
187.32,188.79,261.91,255.78,180.12,154.82,203.42,270.77,220.02
187.29,188.7,261.91,255.81,180.18,154.85,203.42,270.77,220.02
187.29,188.76,261.88,255.75,180.12,154.79,203.42,270.77,220.02
187.32,188.76,261.88,255.75,180.09,154.79,203.42,270.77,220.02
187.17,188.67,261.82,255.75,180.09,154.76,203.42,270.77,220.02
187.29,188.82,261.91,255.78,180.12,154.82,203.42,270.77,220.02
187.26,188.76,261.82,255.75,180.06,154.73,203.42,270.77,220.02
187.32,188.79,261.88,255.78,180.09,154.79,203.42,270.77,220.02
187.32,188.76,261.85,255.72,180.18,154.88,203.42,270.77,220.02
187.23,188.73,261.85,255.68,180.15,154.85,203.42,270.77,220.02
187.29,188.82,261.88,255.78,180.06,154.79,203.42,270.77,220.02
187.45,188.88,261.88,255.75,180,154.79,204.01,270.77,220.02
187.29,188.76,261.88,255.75,180.15,154.85,204.01,270.77,220.02
187.26,188.73,261.79,255.68,180.15,154.88,204.01,270.77,220.02
187.26,188.76,261.82,255.68,180.06,154.76,204.01,270.77,220.02
187.32,188.76,261.88,255.78,180.09,154.82,204.01,270.77,220.02
187.23,188.73,261.85,255.68,179.91,154.7,204.01,270.77,220.02
187.32,188.73,261.82,255.72,180.03,154.79,204.01,270.77,220.02
187.29,188.73,261.82,255.68,180.03,154.79,204.01,270.77,220.02
187.32,188.67,261.82,255.68,180.15,154.82,204.01,270.77,220.02
187.32,188.76,261.82,255.75,180.06,154.79,204.01,270.77,220.02
187.45,188.85,261.91,255.87,180.03,154.79,204.01,270.77,220.02
187.35,188.76,261.82,255.75,180.03,154.85,204.01,270.77,220.02
187.26,188.76,261.82,255.68,180.06,154.82,204.01,270.77,220.02
187.23,188.7,261.7,255.59,180.09,154.82,204.01,270.77,220.02
187.11,188.51,261.64,255.59,179.97,154.82,204.01,270.77,220.02
187.26,188.7,261.79,255.65,179.94,154.76,204.01,270.77,220.02
187.2,188.6,261.73,255.62,180.12,154.88,204.01,270.77,220.02
187.23,188.57,261.73,255.62,180.12,154.91,204.01,270.77,220.02
187.26,188.67,261.79,255.72,179.91,154.76,204.01,270.77,220.02
187.2,188.64,261.76,255.68,180.03,154.85,204.01,270.77,220.02
187.23,188.64,261.73,255.65,180.09,154.88,204.01,270.77,220.02
187.32,188.67,261.76,255.68,180,154.79,204.01,270.77,220.02
187.23,188.64,261.73,255.59,180,154.91,204.01,270.77,220.02
187.2,188.6,261.7,255.68,180.12,154.94,204.01,270.77,220.02
187.23,188.6,261.67,255.65,180.09,154.91,204.01,270.77,220.02
187.26,188.6,261.73,255.62,180.18,154.97,204.01,270.77,220.02
187.2,188.57,261.7,255.62,180.09,154.97,204.01,270.77,220.02
187.23,188.64,261.7,255.65,179.97,154.82,204.01,270.77,220.02
187.26,188.6,261.67,255.68,180.06,154.94,204.01,270.77,220.02
187.29,188.67,261.7,255.59,180.06,154.91,204.01,270.77,220.02
187.29,188.64,261.73,255.62,179.97,154.82,204.01,270.77,220.02
187.26,188.64,261.73,255.62,180,154.88,204.01,270.77,220.02
187.23,188.57,261.64,255.59,180.06,154.94,204.01,270.77,220.02
187.23,188.67,261.67,255.62,180,154.88,204.01,270.77,220.02
187.26,188.6,261.7,255.62,180.09,154.97,204.01,270.77,220.02
187.2,188.57,261.64,255.56,180,154.91,204.01,270.77,220.02
187.2,188.54,261.73,255.84,180.03,154.91,204.01,270.77,220.02
187.23,188.67,261.76,255.78,179.97,154.91,204.01,270.77,220.02
187.2,188.57,261.73,255.65,179.85,154.82,204.01,270.77,220.02
187.29,188.67,261.7,255.56,180.03,155,204.01,270.77,220.02
187.17,188.64,261.7,255.53,180.03,154.94,204.01,270.77,220.02
187.14,188.6,261.61,255.56,180.03,154.97,204.01,270.77,220.02
187.26,188.64,261.64,255.53,180.06,154.97,204.01,270.77,220.02
187.17,188.54,261.57,255.53,179.72,154.7,204.01,270.77,220.02
187.26,188.6,261.61,255.47,179.97,154.85,204.01,270.77,220.02
187.23,188.6,261.64,255.53,179.97,154.91,204.01,270.77,220.02
187.2,188.57,261.64,255.62,179.94,154.88,204.01,270.77,220.02
187.2,188.57,261.57,255.56,180.03,154.94,204.01,270.77,220.02
187.29,188.6,261.57,255.53,179.94,154.91,204.01,270.77,220.02
187.14,188.57,261.57,255.56,179.94,154.94,204.01,270.77,220.02
187.23,188.6,261.57,255.5,179.97,154.94,204.01,270.77,220.02
187.17,188.54,261.57,255.5,179.94,154.91,204.01,270.77,220.02
187.2,188.6,261.57,255.53,180,154.94,204.01,270.77,220.02
187.2,188.57,261.54,255.53,179.94,154.88,204.01,270.77,220.02
187.17,188.6,261.48,255.53,180.03,155.03,204.01,270.77,220.02
187.23,188.6,261.57,255.5,179.94,154.91,204.01,270.77,220.02
186.99,188.48,261.48,255.44,180,155,204.01,270.77,220.02
187.14,188.48,261.51,255.5,179.97,154.94,204.01,270.77,220.02
187.17,188.57,261.54,255.5,180,154.97,204.01,270.77,220.02
187.17,188.54,261.51,255.47,179.97,154.94,204.01,270.77,220.02
187.17,188.51,261.51,255.47,179.94,154.94,204.01,270.77,220.02
187.17,188.54,261.45,255.5,179.97,154.97,204.01,270.77,220.02
187.17,188.54,261.51,255.47,179.94,154.94,204.01,270.77,220.02
187.11,188.51,261.45,255.47,179.91,154.91,204.01,270.77,220.02
187.2,188.6,261.51,255.5,179.88,154.91,204.01,270.77,220.02
187.23,188.51,261.45,255.5,179.94,155,204.01,270.77,220.02
187.08,188.45,261.42,255.41,179.85,154.94,204.01,270.77,220.02
187.17,188.51,261.51,255.41,179.88,154.91,204.01,270.77,220.02
187.02,188.42,261.42,255.44,179.94,154.97,204.01,270.77,220.02
187.2,188.57,261.51,255.5,179.88,154.97,204.01,270.77,220.02
187.17,188.57,261.42,255.47,179.94,155,204.01,270.77,220.02
187.05,188.45,261.42,255.38,179.88,154.97,204.01,270.77,220.02
187.11,188.51,261.42,255.44,179.82,154.94,204.01,270.77,220.02
186.99,188.45,261.36,255.41,179.85,154.94,204.01,270.77,220.02
187.02,188.33,261.33,255.35,179.88,154.94,204.01,270.77,220.02
187.2,188.57,261.42,255.44,179.85,154.94,204.01,270.77,220.02
187.11,188.45,261.39,255.41,179.85,155.03,204.01,270.77,220.02
187.05,188.39,261.36,255.41,179.82,154.97,204.01,270.77,220.02
187.08,188.48,261.33,255.35,179.91,155.03,204.01,270.77,220.02
187.17,188.57,261.45,255.5,179.85,154.97,204.01,270.77,220.02
187.05,188.42,261.36,255.38,179.75,154.94,204.01,272.25,220.36
187.11,188.54,261.39,255.38,179.82,154.97,204.01,272.25,220.36
187.08,188.45,261.36,255.41,179.85,155,204.01,272.25,220.36
187.29,188.67,261.48,255.44,179.88,155.03,204.01,272.25,220.36
187.11,188.51,261.42,255.44,179.88,155,204.01,272.25,220.36
187.14,188.48,261.36,255.41,179.85,155,204.01,272.25,220.36
187.08,188.45,261.33,255.38,179.88,154.97,204.01,272.25,220.36
187.11,188.51,261.3,255.35,179.82,154.97,204.01,272.25,220.36
187.08,188.51,261.39,255.44,179.79,154.94,204.01,272.25,220.36
187.11,188.48,261.36,255.41,179.85,154.97,204.01,272.25,220.36
187.08,188.45,261.3,255.35,179.85,155.03,204.01,272.25,220.36
187.11,188.48,261.36,255.41,179.75,154.94,204.01,272.25,220.36
187.11,188.51,261.33,255.38,179.79,155,204.01,272.25,220.36
187.05,188.42,261.27,255.29,179.85,155,204.01,272.25,220.36
187.05,188.42,261.3,255.35,179.79,155,204.01,272.25,220.36
187.05,188.45,261.33,255.35,179.85,155,204.01,272.25,220.36
187.17,188.51,261.33,255.38,179.79,154.97,204.01,272.25,220.36
187.05,188.42,261.27,255.32,179.79,155,204.01,272.25,220.36
187.02,188.42,261.3,255.35,179.75,155,204.01,272.25,220.36
187.14,188.51,261.3,255.32,179.66,154.88,204.01,272.25,220.36
186.96,188.42,261.24,255.29,179.79,155,204.01,272.25,220.36
187.02,188.42,261.27,255.32,179.69,154.91,204.01,272.25,220.36
187.05,188.39,261.27,255.32,179.79,155.07,204.01,272.25,220.36
187.08,188.48,261.21,255.32,179.75,155,204.01,272.25,220.36
187.05,188.42,261.27,255.29,179.63,154.94,204.01,272.25,220.36
186.96,188.39,261.18,255.32,179.88,155.03,204.01,272.25,220.36
186.99,188.42,261.18,255.26,179.79,155.07,204.01,272.25,220.36
187.11,188.51,261.3,255.35,179.82,155.07,204.01,272.25,220.36
186.99,188.42,261.18,255.29,179.88,155.13,204.01,272.25,220.36
187.2,188.57,261.33,255.35,179.69,155,204.01,272.25,220.36
187.05,188.45,261.24,255.32,179.6,154.91,204.01,272.25,220.36
186.99,188.36,261.15,255.23,179.79,155.03,204.01,272.25,220.36
187.02,188.42,261.15,255.29,179.82,155.07,204.01,272.25,220.36
187.05,188.42,261.03,254.95,179.6,154.88,204.01,272.25,220.36
187.02,188.33,261.06,255.07,179.79,155.07,204.01,272.25,220.36
186.87,188.3,261.09,255.17,179.88,155.13,204.01,272.25,220.36
186.96,188.3,261.15,255.35,179.63,154.97,204.01,272.25,220.36
186.93,188.33,261.15,255.35,179.69,155.03,204.01,272.25,220.36
187.05,188.39,261.12,255.35,179.72,155.03,204.01,272.25,220.36
186.99,188.42,261.15,255.26,179.69,155,204.01,272.25,220.36
186.87,188.27,261.03,255.2,179.72,155.07,204.01,272.25,220.36
186.9,188.36,261.12,255.29,179.63,154.97,204.01,272.25,220.36
187.23,188.51,261.18,255.26,179.69,155.03,204.01,272.25,220.36
186.93,188.33,261.06,255.26,179.72,155.03,204.01,272.25,220.36
186.99,188.39,261.15,255.26,179.69,155.13,204.01,272.25,220.36
187.11,188.48,261.12,255.26,179.63,155,204.01,272.25,220.36
187.02,188.36,261.15,255.23,179.66,155.03,204.01,272.25,220.36
186.93,188.33,261.12,255.26,179.72,155.1,204.01,272.25,220.36
187.02,188.42,261.12,255.23,179.82,155.16,204.01,272.25,220.36
187.02,188.42,261.12,255.26,179.57,155,204.01,272.25,220.36
187.05,188.39,261.12,255.2,179.66,155.03,204.01,272.25,220.36
186.99,188.45,261.09,255.26,179.75,155.1,204.01,272.25,220.36
187.02,188.39,261.06,255.2,179.63,155.03,204.01,272.25,220.36
186.9,188.33,261.09,255.23,179.66,155.1,204.01,272.25,220.36
186.96,188.36,261.09,255.17,179.72,155.1,204.01,272.25,220.36
186.99,188.36,261.06,255.2,179.66,155.1,204.01,272.25,220.36
186.83,188.33,261.06,255.2,179.69,155.07,204.01,272.25,220.36
187.08,188.39,261.06,255.14,179.63,155.1,204.01,272.25,220.36
186.93,188.3,261.03,255.17,179.66,155.1,204.01,272.25,220.36
186.99,188.33,261.03,255.23,179.66,155.1,204.01,272.25,220.36
187.08,188.42,261.09,255.2,179.63,155.03,204.01,272.25,220.36
186.96,188.39,261.09,255.2,179.63,155.13,204.01,272.25,220.36
186.93,188.36,261.03,255.17,179.6,155.03,204.01,272.25,220.36
186.99,188.39,261.06,255.2,179.69,155.1,204.01,272.25,220.36
186.9,188.36,260.99,255.17,179.51,155.03,204.01,272.25,220.36
187.02,188.48,261.12,255.23,179.6,155.1,204.01,272.25,220.36
186.96,188.33,260.99,255.1,179.54,155.03,204.01,272.25,220.36
186.99,188.42,261.06,255.17,179.63,155.1,204.01,272.25,220.36
186.9,188.3,260.9,255.14,179.6,155.1,204.01,272.25,220.36
186.83,188.3,260.96,255.07,179.6,155.1,204.01,272.25,220.36
186.96,188.36,260.96,255.14,179.57,155.03,204.01,272.25,220.36
186.9,188.33,260.96,255.17,179.57,155.1,204.01,272.25,220.36
186.83,188.18,260.87,255.14,179.6,155.13,204.01,272.25,220.36
186.93,188.33,260.99,255.2,179.57,155.03,204.01,272.25,220.36
186.96,188.36,260.93,255.07,179.57,155.03,204.01,272.25,220.36
186.87,188.3,260.9,255.14,179.69,155.16,204.01,272.25,220.36
187.02,188.39,260.99,255.07,179.57,155.13,204.01,272.25,220.36
186.9,188.33,260.87,255.04,179.75,155.22,204.01,272.25,220.36
186.99,188.33,260.93,255.04,179.51,155.07,204.01,272.25,220.36
186.87,188.3,260.9,255.07,179.54,155.07,204.01,272.25,220.36
186.9,188.3,260.87,255.04,179.51,155.1,204.01,272.25,220.36
186.93,188.33,260.9,255.1,179.6,155.16,204.01,272.25,220.36
186.96,188.36,260.9,255.07,179.51,155.1,204.01,272.25,220.36
186.96,188.33,260.9,255.04,179.45,155.07,204.01,272.25,220.36
186.9,188.27,260.87,255.07,179.48,155.07,204.01,272.25,220.36
186.9,188.24,260.84,255.1,179.66,155.22,204.01,272.25,220.36
186.93,188.3,260.87,255.1,179.36,155.07,204.01,272.25,220.36
186.83,188.27,260.84,255.04,179.51,155.1,204.01,272.25,220.36
186.93,188.24,260.87,255.1,179.48,155.13,204.01,272.25,220.36
186.87,188.27,260.87,255.04,179.54,155.16,204.01,272.25,220.36
186.96,188.33,260.87,255.07,179.48,155.1,204.01,272.25,220.36
186.87,188.27,260.84,255.04,179.51,155.1,204.01,272.25,220.36
186.93,188.24,260.84,255.07,179.51,155.13,204.01,272.25,220.36
186.83,188.18,260.81,255.01,179.51,155.1,204.01,272.25,220.36
186.83,188.24,260.81,255.04,179.54,155.13,204.01,272.25,220.36
186.87,188.21,260.81,255.04,179.54,155.22,204.01,272.25,220.36
186.87,188.27,260.81,255.04,179.42,155.03,204.01,272.25,220.36
186.9,188.27,260.81,255.07,179.54,155.13,204.01,272.25,220.36
186.71,188.12,260.75,254.98,179.33,155.03,204.01,272.25,220.36
186.83,188.21,260.78,255.01,179.48,155.13,204.01,272.25,220.36
186.96,188.3,260.84,255.1,179.48,155.13,204.01,272.25,220.36
186.9,188.27,260.75,254.98,179.42,155.1,204.01,272.25,220.36
186.83,188.15,260.75,254.98,179.42,155.1,204.01,272.25,220.36
186.77,188.15,260.72,254.98,179.48,155.19,204.01,272.25,220.36
186.77,188.15,260.75,255.01,179.48,155.13,204.01,272.25,220.36
186.87,188.24,260.78,254.98,179.48,155.13,204.01,272.25,220.36
186.8,188.18,260.75,255.01,179.57,155.28,204.01,272.25,220.36
