"N","Time","avg(f)","max(f)"
3257,10.291,102.83,172.63
3257,10.305,102.87,171.07
3257,10.319,103.18,170.23
3257,10.333,103.19,168.58
3257,10.347,103.15,167.01
3257,10.361,103.12,165.51
3257,10.375,103.09,164.09
3257,10.389,103.17,168.84
3257,10.403,103.4,167.45
3257,10.417,103.39,166.11
3257,10.431,103.34,164.83
3257,10.445,103.31,163.6
3257,10.459,103.27,162.42
3257,10.473,103.31,171.24
3257,10.487,103.52,183.93
3257,10.501,103.49,180.93
3257,10.515,103.45,178.12
3257,10.529,103.41,175.5
3257,10.543,103.38,173.05
3257,10.557,103.48,169.85
3257,10.571,103.61,180.83
3257,10.585,103.57,178.59
3257,10.599,103.53,176.48
3257,10.613,103.5,174.47
3257,10.627,103.48,172.57
3257,10.641,103.56,183.74
3257,10.656,103.73,180.39
3257,10.67,103.69,178.26
3257,10.684,103.66,176.24
3257,10.698,103.62,174.33
3257,10.712,103.59,172.51
3257,10.726,103.76,178.69
3257,10.74,103.87,182.41
3257,10.754,103.83,180.41
3257,10.768,103.8,178.5
3257,10.782,103.76,176.67
3257,10.797,103.73,174.93
3257,10.811,103.87,184.07
3257,10.825,103.98,182.05
3257,10.839,103.94,180.11
3257,10.853,103.9,178.26
